_id,Categoria_de_premiação,Nome_do_projeto,Escola,Cidade,Estado,Ano
6632faf8fb44da0b0e450e0f,Regeneron ISEF,"Potencial larvicida, inseticida e repelente dos princípios ativos do tucum-mirim (Astrocaryum acaule) no controle de artrópodes transmissores de arboviroses ",Escola Santa Teresinha, Imperatriz,Maranhão (MA),2023
6632faf8fb44da0b0e450e10,Regeneron ISEF,Investigação do desequilíbrio metalômico associado ao câncer ,IFRJ - Campus Rio de Janeiro, Rio De Janeiro,Rio de Janeiro (RJ),2023
6632faf8fb44da0b0e450e11,Regeneron ISEF,Aproveitamento de coproduto agroindustrial de goiaba (Psidium guajava) na obtenção de filmes poliméricos biodegradáveis ,E.E.M.T.I. Marconi Coelho Reis, Cascavel,Ceará (CE),2023
6632faf8fb44da0b0e450e12,Regeneron ISEF,Produção de carvão ativado de Pithecellobium dulce para a remoção de azul de metileno ,IFBA - Campus Camaçari, Camaçari,Bahia (BA),2023
6632faf9fb44da0b0e450e13,Regeneron ISEF,Nanoemulsões a partir de óleos essenciais: uso da nanotecnologia como solução sustentável na agricultura ,IFES - Campus Vila Velha, Vila Velha,Espírito Santo (ES),2023
6632faf9fb44da0b0e450e14,Regeneron ISEF,"Sistema de coleta e armazenagem de água da chuva a partir de materiais de baixo custo, uma alternativa de combate à seca no semiárido nordestino ",E.E. Monsenhor Raimundo Gurgel, Mossoró,Rio Grande do Norte (RN),2023
6632faf9fb44da0b0e450e15,Regeneron ISEF,Análise da viabilidade e eficiência da filtragem de cor na quantificação do percentual de cobertura arbórea no processamento de imagens de satélite ,Colégio São Francisco de Sales Diocesano , Teresina,Piauí (PI),2023
664bfa970c8d65dfa693fec0,Outstanding Achievement for Ability and Creativity In Vitro Biology ,Potencial fungitóxico de diferentes extratos vegetais sobre o desenvolvimento in vitro do fitopatógeno causador da antracnose em frutos de bananeira - Fase IV,2Colégio Estadual Jardim Porto Alegre - Unidade II, Toledo,Paraná (PR),2021
664bfa990c8d65dfa693fec1,Outstanding for Behavioral Sciences ,Manifesto das Pretas: uma ótica para a desconstrução do estigma racista e machista no campo da educação básica (final do ensino fundamental II e ensino médio),SESI Piatã - Escola Djalma Pessoa, Salvador,Bahia (BA),2021
664bfa990c8d65dfa693fec2,Student Awards for Geoscience Excellence ,A utilização da semente da moringa (Moringa oleifera) como agente purificador da água poluída escoada pelas barracas de praia em Tibau- RN,E.E. Rui Barbosa, Tibau,Rio Grande do Norte (RN),2021
664bfa9a0c8d65dfa693fec3,"Most Challenging, original, thorough and Creative Investigation of a Problem ",Modelagem computacional e matemática da via glicolítica nos estudos biológicos do gálio,Colégio Jean Piaget - Santos, Santos,São Paulo (SP),2021
664bfa9a0c8d65dfa693fec4,The 2021 Regional Ricoh Sustainable Development Award ,Plastleite – bioplásticos produzidos a partir das proteínas do leite,Campo não encontrado,Campo não encontrado,Campo não encontrado,2021
664bfa9a0c8d65dfa693fec5,"Most Outstanding Exhibit in Computer Science, Engineering, Physics or ",Beedrone – uma contribuição à biodiversidade como agente polinizador controlado por smartphone,COL MILITAR DE BRASILIA, Brasilia,Distrito Federal (DF),2021
664bfa9c0c8d65dfa693fec6,Most Outstanding Exhibit in Material Science ,Produção de compensados de madeira através da palha da carnaúba,E.E. Aida Ramalho Cortez Pereira, Mossoro,Rio Grande do Norte (RN),2021
664bfa9d0c8d65dfa693fec7,Outstanding Achievement for Ability and Creativity in an Atmospheric Science ,O uso da paina na coleta de óleo de ambientes aquáticos e para fins de reflorestamento,COL MILITAR DE BRASILIA, Brasilia,Distrito Federal (DF),2021
664bfa9e0c8d65dfa693fec8,Prêmio Science Champion ,Aplicativo conexão cidade: informando e conectando pessoas aos espaços públicos da cidade,Centro Juvenil de Ciência e Cultura, Vitoria Da Conquista,Bahia (BA),2021
664bfa9e0c8d65dfa693fec9,Prêmio ABRIC de Incentivo à Ciência ,Estudo da viabilidade da extração de canabidioides da Ruta graveolens para possível controle dos tremores do Parkinson,E.E.E.M. Elisa Tramontina, Carlos Barbosa,Rio Grande do Sul (RS),2021
664bfa9e0c8d65dfa693feca,Prêmio ABRIC de Incentivo à Ciência ,Protótipo microscópio óptico hidráulico: uma ferramenta de auxílio na aprendizagem científica,E.E. Prof. Abel Freire Coelho, Mossoro,Rio Grande do Norte (RN),2021
664bfa9f0c8d65dfa693fecb,Prêmio ABRIC de Incentivo à Ciência ,Laboratório aberto: a importância da experimentação no ensino de química,Escola Estadual Nossa Senhora das Graças, Codajas,Amazonas (AM),2021
664bfa9f0c8d65dfa693fecc,Prêmio ABRIC de Incentivo à Ciência ,Os malefícios do trabalho com a castanha do caju: luva artesanal de borracha no combate às queimaduras do óleo anacárdico nas mãos dos castanheiros,Escola Municipal Francisca Serafim de Souza , Porto Do Mangue,Rio Grande do Norte (RN),2021
664bfaa00c8d65dfa693fecd,Prêmio ABRIC de Incentivo à Ciência ,Painel inteligente,EEEFM DES CARLOS XAVIER PAES BARRETO, Vitoria,Espírito Santo (ES),2021
664bfaa00c8d65dfa693fece,Prêmio ABRIC de Incentivo à Ciência ,Abrigo emergencial para pessoas em situação de rua,CENTRO ESTADUAL DE EDUC PROF. DE CURITIBA, Curitiba,Paraná (PR),2021
664bfaa10c8d65dfa693fecf,Prêmio ABRIC de Incentivo à Ciência ,A luta pelo direito à educação: um estudo a partir da realidade indígena de Aracruz-ES,Instituto Federal do Espírito Santo - Campus Aracruz, Aracruz,Espírito Santo (ES),2021
664bfaa10c8d65dfa693fed0,Prêmio Marília Chaves Peixoto ,Slimp - produtos de limpeza sustentáveis utilizando a folha da bananeira,Campo não encontrado,Campo não encontrado,Campo não encontrado,2021
664bfaa20c8d65dfa693fed1,Prêmio Marília Chaves Peixoto ,"Confecção de yoté, mancala e fanorona e suas relações étnico- raciais, no ensino de matemática e logística reversa",Centro Estadual de Educação Profissional em Controle e Gestão do Nordeste Baiano Pedro Ribeiro Pessoa, Catu,Bahia (BA),2021
664bfaa20c8d65dfa693fed2,Prêmio Anna Frida Hoffman ,Engenharia sustentável Fase II: a inovação no mercado de óculos a partir da elaboração de armações com o uso de fibras vegetais e materiais reciclados,Escola SESI de Ensino Médio Arthur Aluízio Daudt, Sapucaia Do Sul,Rio Grande do Sul (RS),2021
664bfaa30c8d65dfa693fed3,Prêmio Anna Frida Hoffman ,Tandec Musa: o uso da seiva do pseudocaule de bananeira no aumento da densidade de partículas sólidas em suspensão – Fase II,Etec Vasco Antônio Venchiarutti, Jundiai,São Paulo (SP),2021
664bfaa30c8d65dfa693fed4,Prêmio Revista InCiência ,Politicando - aplicação de fiscalização e tratamento de dados políticos,Colégio Técnico de Campinas - UNICAMP, Campinas,São Paulo (SP),2021
664bfaa40c8d65dfa693fed5,Prêmio Revista InCiência ,Remote BioLab: desenvolvimento de um aplicativo de acesso a laboratório remoto para aulas práticas de biologia,IFCE - Campus Limoeiro do Norte, Limoeiro Do Norte,Ceará (CE),2021
664bfaa40c8d65dfa693fed6,Prêmio Revista InCiência ,Engenharia sustentável Fase II: a inovação no mercado de óculos a partir da elaboração de armações com o uso de fibras vegetais e materiais reciclados,Escola SESI de Ensino Médio Arthur Aluízio Daudt, Sapucaia Do Sul,Rio Grande do Sul (RS),2021
664bfaa50c8d65dfa693fed7,Prêmio Revista InCiência ,Ração de baixo custo para cães abandonados em Casa Nova-BA,Colégio Estadual de Casa Nova , Casa Nova,Bahia (BA),2021
664bfaa50c8d65dfa693fed8,Prêmio Revista InCiência ,CicatriBIO: produção de formulações farmacêuticas a partir do látex da mangaba (Hancornia speciosa) para auxílio na cicatrização de úlceras cutâneas em pacientes diabéticos (Fase II),IFBaiano - Campus Catu, Catu,Bahia (BA),2021
664bfaa60c8d65dfa693fed9,Prêmio Revista ECO 21 ,Revesteggs: ovos com mais qualidade,Escola Estadual Dário Gomes de Lima, Flores,Pernambuco (PE),2021
664bfaa60c8d65dfa693feda,Prêmio Excelência IF-USP ,pHmetro portátil: uso de smartphone na determinação do pH de soluções utilizando imagens digitais e quimiometria,IFRN - Campus Natal - Zona Norte, Natal,Rio Grande do Norte (RN),2021
664bfaa70c8d65dfa693fedb,Prêmio Excelência IF-USP ,"Astro Quiz: aplicativo pedagógico, interativo e multidisciplinar de astronomia para alunos da educação básica",Escola Estadual Monteiro Lobato, Sertanopolis,Paraná (PR),2021
664bfaa70c8d65dfa693fedc,Prêmio SBBq ,"Microplástico na indústria dos cosméticos, seus impactos no ambiente e maneiras alternativas de substituí-lo",CEFET-MG - Unidade Contagem, Contagem,Minas Gerais (MG),2021
664bfaa70c8d65dfa693fedd,Prêmio SBBq ,Estudo in silico do efeito antidepressivo da casca da Musa paradisiaca utilizando modelos computacionais: envolvimento do sistema dopaminérgico na depressão,Colégio Murialdo, Ararangua,Santa Catarina (SC),2021
664bfaa80c8d65dfa693fede,Prêmio SBBq ,"Desenvolvimento de cápsulas/drágeas hidrossolúveis a partir de Jatropha gossypiifolia, Anacardium occidentale e Zea mays: um método inovador no combate aos mosquitos hematófagos",E.E.M.T.I. Marconi Coelho Reis, Cascavel,Ceará (CE),2021
664bfaa90c8d65dfa693fedf,Prêmio SBBq ,Investigação do potencial tóxico da quercetina na doença de Parkinson,IFRJ - Campus Rio de Janeiro, Rio De Janeiro,Rio de Janeiro (RJ),2021
664bfaa90c8d65dfa693fee0,Prêmio SBBq ,Estudo da viabilidade da extração de canabidioides da Ruta graveolens para possível controle dos tremores do Parkinson,E.E.E.M. Elisa Tramontina, Carlos Barbosa,Rio Grande do Sul (RS),2021
664bfaaa0c8d65dfa693fee1,Prêmio Destaque do Ano Ciências Moleculares - Mérito Acadêmico ,Reaproveitamento dos resíduos de conchas de ostras provenientes de restaurantes e áreas de cultivo de Sambaqui e Santo Antônio de Lisboa,IFSC - Campus Florianópolis, Florianopolis,Santa Catarina (SC),2021
664bfaaa0c8d65dfa693fee2,Prêmio Destaque do Ano Ciências Moleculares - Interdisciplinaridade ,Periódico virtual diário de classe: novos paradigmas para uma educação democrática no século XXI,Campo não encontrado,Campo não encontrado,Campo não encontrado,2021
664bfaaa0c8d65dfa693fee3,Prêmio Poli Cidadã de Tecnologia e Desenvolvimento Social - Menção Honrosa ,PACOR: o mundo colorido não visto,Escola SESI-SP de Santa Bárbara D'Oeste (CE 099), Santa Barbara D'Oeste,São Paulo (SP),2021
664bfaab0c8d65dfa693fee4,Prêmio Poli Cidadã de Tecnologia e Desenvolvimento Social - Menção Honrosa ,M.E2.L. V2: conscientização energética para a comunidade,Escola Eliezer Steinbarg Max Nordau, Rio De Janeiro,Rio de Janeiro (RJ),2021
664bfaab0c8d65dfa693fee5,Prêmio Poli Cidadã de Tecnologia e Desenvolvimento Social - Destaque 2021 ,Estratégia para visualização de grandes massas de dados para medicina individualizada com foco na doença de Parkinson,Instituto Federal de Educação, Ciência E Tecnologia De Brasília - Campus Brasília,Tocantins (TO),2021
664bfaac0c8d65dfa693fee6,3º Lugar ,Vespertílio 02: robô semeador para agricultura familiar,EE de Educação Profissional Edson Queiroz, Cascavel,Ceará (CE),2021
664bfaac0c8d65dfa693fee7,2º Lugar ,Smartglove - protótipo de uma ferramenta para o ensino da língua brasileira de sinais,IFC - Campus Rio do Sul, Unidade Urbana,Tocantins (TO),2021
664bfaad0c8d65dfa693fee8,1º Lugar ,Carteira Falante: dispositivo identificador de cédulas para auxílio de deficientes visuais,IFSUL - Unidade Charqueadas, Charqueadas,Rio Grande do Sul (RS),2021
664bfaad0c8d65dfa693fee9,3º Lugar em Mentalidade Marítima ,Estratégias socioambientais para a conservação do bioma aquático amazônico: reaproveitamento da poluição plástica como alternativa de renda para a comunidade ribeirinha do rio Jarumã-Abaetetuba-PA,IFPA - Campus Abaetetuba, Abaetetuba,Pará (PA),2021
664bfaae0c8d65dfa693feea,2º Lugar em Mentalidade Marítima ,Desenvolvimento de uma plataforma robótica submarina open source de baixo custo para o monitoramento de corais,Colégio Santa Cruz, Sao Paulo,São Paulo (SP),2021
664bfaaf0c8d65dfa693feeb,1º Lugar em Mentalidade Marítima ,EcoDraga – uma alternativa para o lixo flutuante,Escola Firjan Sesi São Gonçalo, Sao Goncalo,Rio de Janeiro (RJ),2021
664bfaaf0c8d65dfa693feec,Prêmio Defesa Civil do Estado de São Paulo ,Reúso de águas pluviais e suas utilizações,Campo não encontrado,Campo não encontrado,Campo não encontrado,2021
664bfab00c8d65dfa693feed,Prêmio Defesa Civil do Estado de São Paulo ,Aplicação de resíduos agroindustriais no combate do mosquito causador de arboviroses (Aedes aegypti),Colégio Alfa Premium, Toledo,Paraná (PR),2021
664bfab00c8d65dfa693feee,Prêmio Defesa Civil do Estado de São Paulo ,Tecnologia alternativa e sustentável no combate à mosca-negra- dos-citros (Aleurocanthus woglumi Ashby – Aleyrodidae),Colégio Estadual Prefeito Anfilófio Fernandes Viana, Umbauba,Sergipe (SE),2021
664bfab00c8d65dfa693feef,Prêmio Associação dos Engenheiros Politécnicos ,Análise de água automatizada: desenvolvimento de um drone à base de microcontroladores,Etec Benedito Storani, Jundiai,São Paulo (SP),2021
664bfab10c8d65dfa693fef0,Prêmio Associação dos Engenheiros Politécnicos ,Near Bionics - Prótese transradial de baixo custo com sensoriamento miométrico por infravermelho,Fundação Matias Machline, Manaus,Amazonas (AM),2021
664bfab10c8d65dfa693fef1,Prêmio Associação dos Engenheiros Politécnicos ,Protótipo de robô autônomo limpador de resíduos de baixo volume em praias com areia fina,Colégio Técnico de Campinas - UNICAMP, Campinas,São Paulo (SP),2021
664bfab20c8d65dfa693fef2,Prêmio Associação dos Engenheiros Politécnicos ,Engenharia sustentável Fase II: a inovação no mercado de óculos a partir da elaboração de armações com o uso de fibras vegetais e materiais reciclados,Escola SESI de Ensino Médio Arthur Aluízio Daudt, Sapucaia Do Sul,Rio Grande do Sul (RS),2021
664bfab20c8d65dfa693fef3,Prêmio Centro Estadual de Educação Tecnológica Paula Souza ,Revesteggs: ovos com mais qualidade,Escola Estadual Dário Gomes de Lima, Flores,Pernambuco (PE),2021
664bfab30c8d65dfa693fef4,Prêmio Centro Estadual de Educação Tecnológica Paula Souza ,Plástico biodegradável obtido a partir da casca da laranja,Centro de Ensino Médio 02 do Gama, Gama,Distrito Federal (DF),2021
664bfab30c8d65dfa693fef5,Prêmio Centro Estadual de Educação Tecnológica Paula Souza ,Dispositivo de fisioterapia,E.E. Pastor Roberto Rodrigues de Azevedo, Hortolandia,São Paulo (SP),2021
664bfab40c8d65dfa693fef6,Prêmio Centro Estadual de Educação Tecnológica Paula Souza ,Avaliação do potencial repelente do extrato dos frutos de noni (Morinda citrifolia) aplicado em embalagens alimentícias para contenção de carunchos (Sitophilus spp. e Tribolium castaneum),Centro Integrado SESI/SENAI Aparecida do Taboado, Aparecida Do Taboado,Mato Grosso do Sul (MS),2021
664bfab40c8d65dfa693fef7,Prêmio Por Um Mundo Sem Lixo ,Quais fatores facilitam a reciclagem de resíduos domésticos feita por uma população? Uma abordagem comparativa para entender como podemos reciclar mais em São Paulo,Colégio Giordano Bruno, Sao Paulo,São Paulo (SP),2021
664bfab50c8d65dfa693fef8,3º Lugar ,Lixeira Descontaminadora Ultravioleta - LDU,Escola SESI - Unidade Prata, Campina Grande,Paraíba (PB),2021
664bfab50c8d65dfa693fef9,2º Lugar ,Eco telha: desenvolvimento da telha ecológica de baixo custo à base do bagaço e palha da cana-de-açúcar (Saccharum officinarum) e seu potencial de aplicação em habitações,SESI CE 259, Ribeirao Preto,São Paulo (SP),2021
664bfab60c8d65dfa693fefa,1º Lugar ,SmartHummus - composteira doméstica automatizada integrada a aplicativo,Colégio Técnico de Campinas - UNICAMP, Campinas,São Paulo (SP),2021
664bfab60c8d65dfa693fefb,Prêmio Destaque Instituto 3M ,"Coronavírus: depressão, irritabilidade e mudança de rotina em brasileiros durante o isolamento social",31E.E. Culto à Ciência, Campinas,São Paulo (SP),2021
664bfab60c8d65dfa693fefc,Prêmio Destaque Instituto 3M ,Desenvolvimento de um copo sustentável a partir do amido da jaca mole,Etec Polivalente de Americana, Americana,São Paulo (SP),2021
664bfab70c8d65dfa693fefd,Prêmio Destaque Instituto 3M ,Reupilhagem - desenvolvimento de dispositivo para a abertura de pilhas tipo AA,Etec Polivalente de Americana, Americana,São Paulo (SP),2021
664bfab70c8d65dfa693fefe,Meninas em STEM ,PACOR: o mundo colorido não visto,Escola SESI-SP de Santa Bárbara D'Oeste (CE 099), Santa Barbara D'Oeste,São Paulo (SP),2021
664bfab80c8d65dfa693feff,Meninas em STEM ,Fibra caulinar de coco e resina de cajueiro para produção de máscara biodegradável,Escola Municipal José Inácio de Carvalho, Antonio Martins,Rio Grande do Norte (RN),2021
664bfab80c8d65dfa693ff00,Meninas em STEM ,"Coronavírus: depressão, irritabilidade e mudança de rotina em brasileiros durante o isolamento social",31E.E. Culto à Ciência, Campinas,São Paulo (SP),2021
664bfab80c8d65dfa693ff01,Feira Brasileira de Iniciação Científica - FEBIC ,Os malefícios do trabalho com a castanha do caju: luva artesanal de borracha no combate às queimaduras do óleo anacárdico nas mãos dos castanheiros,Escola Municipal Francisca Serafim de Souza , Porto Do Mangue,Rio Grande do Norte (RN),2021
664bfab90c8d65dfa693ff02,Feira Brasileira de Iniciação Científica - FEBIC ,Aquaponia como solução acessível nas comunidades carentes,C.E. TIA CONCEIÇÃO - Peter Pan, Vassouras,Rio de Janeiro (RJ),2021
664bfab90c8d65dfa693ff03,Feira Brasileira de Iniciação Científica - FEBIC ,Plástico biodegradável obtido a partir da casca da laranja,Centro de Ensino Médio 02 do Gama, Gama,Distrito Federal (DF),2021
664bfaba0c8d65dfa693ff04,Feira Brasileira de Iniciação Científica - FEBIC ,Desenvolvimento de software para simulação de sistemas fotovoltaicos em ambiente 3D para aplicação no ensino virtual,CEFET-MG - Campus Curvelo , Curvelo,Minas Gerais (MG),2021
664bfaba0c8d65dfa693ff05,Feira Brasileira de Iniciação Científica - FEBIC ,Coronaparty: por que as pessoas de Pau dos Ferros-RN não cumprem o isolamento social?,E.E. Doutor José Fernandes de Melo, Pau Dos Ferros,Rio Grande do Norte (RN),2021
664bfabb0c8d65dfa693ff06,MOCITEC JOVEM - Mostra Científica e Tecnológica dos Jovens ,SMAP - sistema móvel anti-pragas,Colégio Casulo, Rio Das Ostras,Rio de Janeiro (RJ),2021
664bfabb0c8d65dfa693ff07,MOCITEC JOVEM - Mostra Científica e Tecnológica dos Jovens ,Software de reconhecimento de sinais,Etec Lauro Gomes, Sao Bernardo Do Campo,São Paulo (SP),2021
664bfabc0c8d65dfa693ff08,MOCITEC JOVEM - Mostra Científica e Tecnológica dos Jovens ,Síntese de carvões ativados magnéticos a partir de resíduos de poliestireno (isopor) e aplicação como adsorvente de contaminantes orgânicos,CEFET-MG - Unidade Contagem, Contagem,Minas Gerais (MG),2021
664bfabc0c8d65dfa693ff09,Prêmio de Excelência FeNaDante ,Tupã - tráfego urbano com piezoeletricidade aplicada,Colégio Militar de Manaus, Manaus,Amazonas (AM),2021
664bfabd0c8d65dfa693ff0a,Prêmio de Excelência FeNaDante ,Nanotecnologia biobaseadas no pecíolo da Mauritia flexuosa para aplicação em design sustentável,Centro Educacional Arteceb, Imperatriz,Maranhão (MA),2021
664bfabd0c8d65dfa693ff0b,Prêmio de Excelência FeNaDante ,SMAP - sistema móvel anti-pragas,Colégio Casulo, Rio Das Ostras,Rio de Janeiro (RJ),2021
664bfabd0c8d65dfa693ff0c,Prêmio de Excelência FeNaDante ,Guaruak: uma aplicação web para tradução de línguas indígenas,IFMS - Campus Dourados, Dourados,Mato Grosso do Sul (MS),2021
664bfabe0c8d65dfa693ff0d,Prêmio de Excelência FeNaDante ,"Jovem, politize-se!",Sociedade Educacional Positivo Ltda. - Escolas Positivo, Curitiba,Paraná (PR),2021
664bfabe0c8d65dfa693ff0e,Feira de Ciências do Semiárido Potiguar ,A utilização de resíduos da construção civil para a produção de fertilizante químico,Campo não encontrado,Campo não encontrado,Campo não encontrado,2021
664bfabf0c8d65dfa693ff0f,Feira de Ciências do Semiárido Potiguar ,CicatriBIO: produção de formulações farmacêuticas a partir do látex da mangaba (Hancornia speciosa) para auxílio na cicatrização de úlceras cutâneas em pacientes diabéticos (Fase II),IFBaiano - Campus Catu, Catu,Bahia (BA),2021
664bfabf0c8d65dfa693ff10,INFOMATRIX Brasil ,CapSeed: síntese de revestimento inovador para sementes a partir de coproduto agroindustrial de Cocos nucifera L. e resina de Anacardium occidentale,E.E.M. Ronaldo Caminha Barbosa, Cascavel,Ceará (CE),2021
664bfac00c8d65dfa693ff11,INFOMATRIX Brasil ,Estudo da viabilidade da extração de canabidioides da Ruta graveolens para possível controle dos tremores do Parkinson,E.E.E.M. Elisa Tramontina, Carlos Barbosa,Rio Grande do Sul (RS),2021
664bfac00c8d65dfa693ff12,INFOMATRIX Brasil ,Cultivo da Mikania laevigata in vitro: buscando maiores teores de cumarina para tratamento da Asma,Colégio Dante Alighieri, Sao Paulo,São Paulo (SP),2021
664bfac10c8d65dfa693ff13,INFOMATRIX Continental ,Tecnologia alternativa para aumento germinativo e potencialização de compostos bioativos em culturas de coentro a partir da biomassa de Dunaliella salina incorporada ao biofilme polimérico,Colégio Estadual Prefeito Anfilófio Fernandes Viana, Umbauba,Sergipe (SE),2021
664bfac10c8d65dfa693ff14,INFOMATRIX Continental ,Síntese de carvões ativados magnéticos a partir de resíduos de poliestireno (isopor) e aplicação como adsorvente de contaminantes orgânicos,CEFET-MG - Unidade Contagem, Contagem,Minas Gerais (MG),2021
664bfac30c8d65dfa693ff15,Veraño Nacional Científico Para Estudiantes Sobresalientes (VENCES) ,Detecção de doenças e desfolha de soja utilizando redes neurais convolucionais,IFMS - Campus Jardim, Jardim,Mato Grosso do Sul (MS),2021
664bfac30c8d65dfa693ff16,MOSTRATEC ,Eletrocardiógrafo de baixo custo com aplicativo,Colégio Visconde de Porto Seguro - Unidade I, Sao Paulo,São Paulo (SP),2021
664bfac40c8d65dfa693ff17,MOSTRATEC ,Protótipo de robô autônomo limpador de resíduos de baixo volume em praias com areia fina,Colégio Técnico de Campinas - UNICAMP, Campinas,São Paulo (SP),2021
664bfac40c8d65dfa693ff18,MOSTRATEC ,Dispositivo rastreador de movimento ocular para pessoas com incapacidades motoras,IFSP - Campus Guarulhos, Guarulhos,São Paulo (SP),2021
664bfac50c8d65dfa693ff19,MOSTRATEC ,pHmetro portátil: uso de smartphone na determinação do pH de soluções utilizando imagens digitais e quimiometria,IFRN - Campus Natal - Zona Norte, Natal,Rio Grande do Norte (RN),2021
664bfac50c8d65dfa693ff1a,MOSTRATEC ,Placas em Braille sustentáveis,Escola SESI de Educação Básica Industrial Abelardo Lopes, Maceio,Alagoas (AL),2021
664bfac60c8d65dfa693ff1b,MOSTRATEC ,Estufa com aquecimento suplementar: um estudo avaliativo para agricultura familiar a partir da compostagem sustentável de pelos e estercos,ESC EST DR ALEXANDRE VAZ TAVARES, Macapa,Amapá (AP),2021
664bfac60c8d65dfa693ff1c,MOSTRATEC ,Near Bionics - Prótese transradial de baixo custo com sensoriamento miométrico por infravermelho,Fundação Matias Machline, Manaus,Amazonas (AM),2021
664bfac70c8d65dfa693ff1d,MOSTRATEC ,Tecnologia alternativa para aumento germinativo e potencialização de compostos bioativos em culturas de coentro a partir da biomassa de Dunaliella salina incorporada ao biofilme polimérico,Colégio Estadual Prefeito Anfilófio Fernandes Viana, Umbauba,Sergipe (SE),2021
664bfac80c8d65dfa693ff1e,MOSTRATEC ,"Construção de um biodigestor para a decomposição de polímeros, utilizando o Zophobas morio",E.E.F.M. Deputado Joaquim de Figueiredo Correia, Iracema,Ceará (CE),2021
664bfac90c8d65dfa693ff1f,MOSTRATEC ,Estratégia para visualização de grandes massas de dados para medicina individualizada com foco na doença de Parkinson,Instituto Federal de Educação, Ciência E Tecnologia De Brasília - Campus Brasília,Tocantins (TO),2021
664bfac90c8d65dfa693ff20,MOSTRATEC ,Painel inteligente,EEEFM DES CARLOS XAVIER PAES BARRETO, Vitoria,Espírito Santo (ES),2021
664bfac90c8d65dfa693ff21,MOSTRATEC ,Jornada ao infinito: destino da matéria que ultrapassa o limite do horizonte de eventos,Colégio Delta, Anapolis,Goiás (GO),2021
664bfaca0c8d65dfa693ff22,MOSTRATEC ,Nanotecnologia biobaseadas no pecíolo da Mauritia flexuosa para aplicação em design sustentável,Centro Educacional Arteceb, Imperatriz,Maranhão (MA),2021
664bfaca0c8d65dfa693ff23,MOSTRATEC ,Barra de cereal: uma alternativa para a nutrição de alunos/atletas,EE GOV JOSÉ FRAGELLI, Cuiaba,Mato Grosso (MT),2021
664bfacb0c8d65dfa693ff24,MOSTRATEC ,Avaliação do potencial repelente do extrato dos frutos de noni (Morinda citrifolia) aplicado em embalagens alimentícias para contenção de carunchos (Sitophilus spp. e Tribolium castaneum),Centro Integrado SESI/SENAI Aparecida do Taboado, Aparecida Do Taboado,Mato Grosso do Sul (MS),2021
664bfacb0c8d65dfa693ff25,MOSTRATEC ,Síntese de carvões ativados magnéticos a partir de resíduos de poliestireno (isopor) e aplicação como adsorvente de contaminantes orgânicos,CEFET-MG - Unidade Contagem, Contagem,Minas Gerais (MG),2021
664bfacc0c8d65dfa693ff26,MOSTRATEC ,"Extração, caracterização e aplicação de cristais de piperina com agentes antifúngicos de bolores domésticos",COLÉGIO MILITAR DE BELÉM - CMBEL, Belem,Pará (PA),2021
664bfacc0c8d65dfa693ff27,MOSTRATEC ,Análise sensorial do bolo de caneca enriquecido com farinha produzida a partir de cascas de legumes,Escola SESI - Unidade Prata, Campina Grande,Paraíba (PB),2021
664bfacc0c8d65dfa693ff28,MOSTRATEC ,Potencial fungitóxico de diferentes extratos vegetais sobre o desenvolvimento in vitro do fitopatógeno causador da antracnose em frutos de bananeira - Fase IV,2Colégio Estadual Jardim Porto Alegre - Unidade II, Toledo,Paraná (PR),2021
664bfacd0c8d65dfa693ff29,MOSTRATEC ,Revesteggs: ovos com mais qualidade,Escola Estadual Dário Gomes de Lima, Flores,Pernambuco (PE),2021
664bfacd0c8d65dfa693ff2a,MOSTRATEC ,Análise e desenvolvimento de turbinas eólicas tipo TEEV para áreas urbanas,IFPI - Campus Floriano , Floriano,Piauí (PI),2021
664bface0c8d65dfa693ff2b,MOSTRATEC ,Reuso de águas pluviais e suas utilizações,CEFET-RJ - Campus Maracanã, Rio De Janeiro,Rio de Janeiro (RJ),2021
664bface0c8d65dfa693ff2c,MOSTRATEC ,pHmetro portátil: uso de smartphone na determinação do pH de soluções utilizando imagens digitais e quimiometria,IFRN - Campus Natal - Zona Norte, Natal,Rio Grande do Norte (RN),2021
664bfacf0c8d65dfa693ff2d,MOSTRATEC ,FIDERE: desenvolvimento de um App voltado à economia circular de brechós e associações do litoral norte gaúcho,IFRS - Campus Osório, Osorio,Rio Grande do Sul (RS),2021
664bfacf0c8d65dfa693ff2e,MOSTRATEC ,Desenvolvimento de um mecanismo de retenção de microplásticos em estações de tratamento de água (ETAs),ACBNL - Colégio São José, Itajai,Santa Catarina (SC),2021
664bfad00c8d65dfa693ff2f,MOSTRATEC ,Tecnologias imersivas no ensino de astrobiologia,Colégio Dante Alighieri, Sao Paulo,São Paulo (SP),2021
664bfad00c8d65dfa693ff30,MOSTRATEC ,Tecnologia alternativa e sustentável no combate à mosca-negra- dos-citros (Aleurocanthus woglumi Ashby – Aleyrodidae),Colégio Estadual Prefeito Anfilófio Fernandes Viana, Umbauba,Sergipe (SE),2021
664bfad10c8d65dfa693ff31,MOSTRATEC ,Suporte para maçaneta de porta e dispensador de álcool automático como alternativa para reduzir a disseminação do coronavírus,IFTO - Campus Araguaína, Araguaina,Tocantins (TO),2021
